DATAFLOW,LAST UPDATE,freq,factor,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 64 years,Percentage of total employment,Total,Norway,2013,2.1,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 64 years,Percentage of total employment,Total,Norway,2020,3.0,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 64 years,Percentage of total employment,Total,Poland,2007,1.2,d,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 64 years,Percentage of total employment,Total,Poland,2013,0.7,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 64 years,Percentage of total employment,Total,Poland,2020,0.4,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 64 years,Percentage of total employment,Total,Portugal,2007,,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 64 years,Percentage of total employment,Total,Portugal,2013,4.8,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 64 years,Percentage of total employment,Total,Portugal,2020,1.7,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 64 years,Percentage of total employment,Total,Romania,2007,1.4,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 64 years,Percentage of total employment,Total,Romania,2013,1.3,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 64 years,Percentage of total employment,Total,Romania,2020,1.1,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 64 years,Percentage of total employment,Total,Sweden,2007,2.4,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 64 years,Percentage of total employment,Total,Sweden,2013,1.5,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 64 years,Percentage of total employment,Total,Sweden,2020,3.4,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 64 years,Percentage of total employment,Total,Slovenia,2007,0.5,du,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 64 years,Percentage of total employment,Total,Slovenia,2013,1.3,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 64 years,Percentage of total employment,Total,Slovenia,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 64 years,Percentage of total employment,Total,Slovakia,2007,0.8,d,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 64 years,Percentage of total employment,Total,Slovakia,2013,1.4,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 64 years,Percentage of total employment,Total,Slovakia,2020,0.6,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 64 years,Percentage of total employment,Total,Türkiye,2013,0.3,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 64 years,Percentage of total employment,Total,United Kingdom,2007,4.6,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 64 years,Percentage of total employment,Total,United Kingdom,2013,,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,Austria,2020,0.8,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,Belgium,2020,1.7,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,Bulgaria,2020,0.5,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,Switzerland,2020,0.9,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,Cyprus,2020,2.0,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,Czechia,2020,0.3,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,Germany,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,Denmark,2020,2.2,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,Euro area - 19 countries  (2015-2022),2020,1.1,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,Estonia,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,Greece,2020,1.1,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,Spain,2020,1.0,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,European Union - 27 countries (from 2020),2020,1.0,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,Finland,2020,4.0,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,France,2020,2.2,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,Croatia,2020,0.8,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,Hungary,2020,0.5,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,Ireland,2020,1.3,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,Iceland,2020,3.5,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,Italy,2020,0.7,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,Lithuania,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,Luxembourg,2020,1.6,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,Latvia,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,Malta,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,Netherlands,2020,1.3,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,Norway,2020,3.9,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,Poland,2020,0.1,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,Portugal,2020,1.5,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,Romania,2020,0.3,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,Sweden,2020,3.6,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,Slovenia,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Females,Slovakia,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,Austria,2020,0.8,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,Belgium,2020,1.9,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,Bulgaria,2020,1.3,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,Switzerland,2020,0.7,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,Cyprus,2020,2.4,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,Czechia,2020,0.5,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,Germany,2020,0.5,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,Denmark,2020,1.3,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,Euro area - 19 countries  (2015-2022),2020,1.1,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,Estonia,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,Greece,2020,2.0,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,Spain,2020,1.4,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,European Union - 27 countries (from 2020),2020,1.1,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,Finland,2020,2.1,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,France,2020,1.6,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,Croatia,2020,1.6,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,Hungary,2020,0.4,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,Ireland,2020,1.9,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,Iceland,2020,1.4,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,Italy,2020,0.7,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,Lithuania,2020,0.7,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,Luxembourg,2020,1.2,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,Latvia,2020,0.4,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,Malta,2020,0.7,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,Netherlands,2020,1.2,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,Norway,2020,2.2,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,Poland,2020,0.5,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,Portugal,2020,1.7,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,Romania,2020,1.7,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,Sweden,2020,3.2,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,Slovenia,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Males,Slovakia,2020,0.9,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,Austria,2020,0.8,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,Belgium,2020,1.8,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,Bulgaria,2020,0.9,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,Switzerland,2020,0.8,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,Cyprus,2020,2.2,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,Czechia,2020,0.4,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,Germany,2020,0.4,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,Denmark,2020,1.7,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,Euro area - 19 countries  (2015-2022),2020,1.1,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,Estonia,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,Greece,2020,1.6,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,Spain,2020,1.2,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,European Union - 27 countries (from 2020),2020,1.1,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,Finland,2020,3.0,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,France,2020,1.9,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,Croatia,2020,1.2,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,Hungary,2020,0.4,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,Ireland,2020,1.6,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,Iceland,2020,2.4,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,Italy,2020,0.7,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,Lithuania,2020,0.4,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,Luxembourg,2020,1.4,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,Latvia,2020,0.3,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,Malta,2020,0.6,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,Netherlands,2020,1.2,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,Norway,2020,3.0,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,Poland,2020,0.4,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,Portugal,2020,1.6,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,Romania,2020,1.1,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,Sweden,2020,3.4,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,Slovenia,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 15 to 74 years,Percentage of total employment,Total,Slovakia,2020,0.6,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Austria,2007,1.0,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Austria,2013,1.2,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Austria,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Belgium,2007,1.3,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Belgium,2013,3.5,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Belgium,2020,1.8,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Bulgaria,2007,,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Bulgaria,2013,,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Bulgaria,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Switzerland,2013,2.6,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Switzerland,2020,1.0,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Cyprus,2007,,du,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Cyprus,2013,,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Cyprus,2020,2.6,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Czechia,2007,0.9,d,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Czechia,2013,1.4,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Czechia,2020,0.4,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Germany,2007,,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Germany,2013,,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Germany,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Denmark,2007,4.6,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Denmark,2013,5.4,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Denmark,2020,2.5,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Euro area - 19 countries  (2015-2022),2007,1.9,d,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Euro area - 19 countries  (2015-2022),2013,2.4,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Euro area - 19 countries  (2015-2022),2020,1.1,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Estonia,2007,1.0,du,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Estonia,2013,3.1,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Estonia,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Greece,2007,0.3,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Greece,2013,1.2,d,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Greece,2020,1.1,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Spain,2007,3.2,d,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Spain,2013,2.8,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Spain,2020,1.0,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,European Union - 27 countries (from 2020),2007,1.7,d,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,European Union - 27 countries (from 2020),2013,2.1,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,European Union - 27 countries (from 2020),2020,1.0,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,European Union - 28 countries (2013-2020),2007,2.2,d,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,European Union - 28 countries (2013-2020),2013,2.5,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Finland,2007,6.6,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Finland,2013,7.3,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Finland,2020,4.2,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,France,2007,3.5,d,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,France,2013,5.7,d,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,France,2020,2.0,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Croatia,2007,1.2,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Croatia,2013,3.7,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Croatia,2020,,bu,
