DATAFLOW,LAST UPDATE,freq,sex,age,sizes,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 54 years,Total,Percentage of total employment,Malta,2013,16.9,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 54 years,Total,Percentage of total employment,Malta,2020,46.9,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 54 years,Total,Percentage of total employment,Netherlands,2007,40.5,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 54 years,Total,Percentage of total employment,Netherlands,2020,59.4,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 54 years,Total,Percentage of total employment,Norway,2007,11.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 54 years,Total,Percentage of total employment,Norway,2013,20.2,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 54 years,Total,Percentage of total employment,Norway,2020,74.6,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 54 years,Total,Percentage of total employment,Poland,2007,27.7,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 54 years,Total,Percentage of total employment,Poland,2013,19.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 54 years,Total,Percentage of total employment,Poland,2020,46.9,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 54 years,Total,Percentage of total employment,Portugal,2007,,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 54 years,Total,Percentage of total employment,Portugal,2013,40.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 54 years,Total,Percentage of total employment,Portugal,2020,57.8,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 54 years,Total,Percentage of total employment,Romania,2007,19.2,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 54 years,Total,Percentage of total employment,Romania,2013,15.7,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 54 years,Total,Percentage of total employment,Romania,2020,50.6,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 54 years,Total,Percentage of total employment,Sweden,2007,45.3,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 54 years,Total,Percentage of total employment,Sweden,2013,49.3,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 54 years,Total,Percentage of total employment,Sweden,2020,78.6,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 54 years,Total,Percentage of total employment,Slovenia,2007,45.6,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 54 years,Total,Percentage of total employment,Slovenia,2013,35.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 54 years,Total,Percentage of total employment,Slovenia,2020,38.4,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 54 years,Total,Percentage of total employment,Slovakia,2007,13.7,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 54 years,Total,Percentage of total employment,Slovakia,2013,27.2,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 54 years,Total,Percentage of total employment,Slovakia,2020,54.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 54 years,Total,Percentage of total employment,Türkiye,2013,8.3,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 54 years,Total,Percentage of total employment,United Kingdom,2007,43.1,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 54 years,Total,Percentage of total employment,United Kingdom,2013,,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Austria,2007,40.3,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Austria,2013,47.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Austria,2020,63.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Belgium,2007,17.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Belgium,2013,40.9,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Belgium,2020,55.6,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Bulgaria,2007,17.2,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Bulgaria,2013,15.1,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Bulgaria,2020,46.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Switzerland,2013,50.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Switzerland,2020,69.8,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Cyprus,2007,50.7,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Cyprus,2013,37.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Cyprus,2020,54.8,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Czechia,2007,15.4,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Czechia,2013,21.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Czechia,2020,35.6,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Germany,2007,20.2,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Germany,2013,21.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Germany,2020,31.5,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Denmark,2007,27.3,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Denmark,2013,22.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Denmark,2020,44.1,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Euro area - 19 countries  (2015-2022),2007,32.1,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Euro area - 19 countries  (2015-2022),2013,37.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Euro area - 19 countries  (2015-2022),2020,49.2,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Estonia,2007,23.2,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Estonia,2013,28.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Estonia,2020,40.5,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Greece,2007,18.4,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Greece,2013,47.5,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Greece,2020,66.8,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Spain,2007,36.7,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Spain,2013,37.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Spain,2020,54.5,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,European Union - 27 countries (from 2020),2007,30.7,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,European Union - 27 countries (from 2020),2013,34.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,European Union - 27 countries (from 2020),2020,49.4,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,European Union - 28 countries (2013-2020),2007,33.6,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,European Union - 28 countries (2013-2020),2013,35.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Finland,2007,44.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Finland,2013,47.4,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Finland,2020,60.2,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,France,2007,53.7,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,France,2013,66.3,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,France,2020,57.8,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Croatia,2007,19.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Croatia,2013,21.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Croatia,2020,43.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Hungary,2007,18.0,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Hungary,2013,24.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Hungary,2020,37.5,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Ireland,2007,20.7,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Ireland,2013,34.4,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Ireland,2020,56.9,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Iceland,2007,46.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Iceland,2020,69.9,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Italy,2007,24.3,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Italy,2013,37.1,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Italy,2020,48.2,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Lithuania,2007,22.3,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Lithuania,2013,21.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Lithuania,2020,31.3,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Luxembourg,2007,8.4,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Luxembourg,2013,60.3,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Luxembourg,2020,74.9,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Latvia,2007,,du,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Latvia,2013,29.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Latvia,2020,52.2,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Malta,2007,32.7,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Malta,2013,21.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Malta,2020,53.6,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Netherlands,2007,43.8,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Netherlands,2020,61.7,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Norway,2013,22.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Norway,2020,74.2,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Poland,2007,28.0,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Poland,2013,21.7,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Poland,2020,47.9,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Portugal,2007,,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Portugal,2013,47.2,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Portugal,2020,65.9,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Romania,2007,24.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Romania,2013,21.4,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Romania,2020,55.4,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Sweden,2007,46.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Sweden,2013,51.2,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Sweden,2020,78.3,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Slovenia,2020,37.9,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Slovakia,2007,15.6,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Slovakia,2013,28.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Slovakia,2020,53.9,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,Türkiye,2013,13.1,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,United Kingdom,2007,48.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Large,Percentage of total employment,United Kingdom,2013,,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Austria,2007,36.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Austria,2013,46.4,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Austria,2020,63.1,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Belgium,2007,14.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Belgium,2013,32.5,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Belgium,2020,48.6,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Bulgaria,2007,13.2,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Bulgaria,2013,14.7,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Bulgaria,2020,46.9,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Switzerland,2013,46.4,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Switzerland,2020,66.6,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Cyprus,2007,50.0,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Cyprus,2013,35.2,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Cyprus,2020,50.2,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Czechia,2007,14.5,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Czechia,2013,20.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Czechia,2020,35.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Germany,2007,17.7,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Germany,2013,17.3,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Germany,2020,26.2,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Denmark,2007,26.1,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Denmark,2013,19.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Denmark,2020,42.5,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Euro area - 19 countries  (2015-2022),2007,27.9,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Euro area - 19 countries  (2015-2022),2013,33.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Euro area - 19 countries  (2015-2022),2020,45.5,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Estonia,2007,18.7,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Estonia,2013,22.3,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Estonia,2020,36.2,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Greece,2007,17.4,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Greece,2013,37.0,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Greece,2020,68.8,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Spain,2007,27.4,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Spain,2013,29.1,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Spain,2020,48.6,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,European Union - 27 countries (from 2020),2007,26.5,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,European Union - 27 countries (from 2020),2013,30.3,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,European Union - 27 countries (from 2020),2020,46.4,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,European Union - 28 countries (2013-2020),2007,28.4,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,European Union - 28 countries (2013-2020),2013,31.0,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Finland,2007,49.4,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Finland,2013,51.1,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Finland,2020,66.7,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,France,2007,51.2,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,France,2013,63.2,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,France,2020,56.1,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Croatia,2007,13.4,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Croatia,2013,24.0,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Croatia,2020,35.2,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Hungary,2007,13.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Hungary,2013,19.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Hungary,2020,34.8,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Ireland,2007,16.0,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Ireland,2013,30.1,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Ireland,2020,53.4,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Iceland,2007,47.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Iceland,2020,67.3,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Italy,2007,17.8,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Italy,2013,27.3,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Italy,2020,38.1,b,
